Benign,41,12,12.95121951,0,291.7317073,2031,49.53658537,11961,291.7317073,0,1130,4190,45,814,1157,107,733,144,455,354,65,102,65,0.032844871,0.051541182,0.032844871,3,4,18,1.5,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,122,88,0,8,Benign,Benign
Benign,43,17,11.04651163,0,264.8604651,2034,47.30232558,11389,264.8604651,0,895,3801,46,1059,925,105,808,138,332,410,87,129,87,0.041448309,0.061457837,0.041448309,11,76,66,1.833333333,0,0,0,0,4,2,5,0,0,0,0,0.093023256,0.046511628,0.11627907,138,392,222,26,24,118,0,123,87,0,8,Benign,Benign
Benign,43,12,12.72093023,0,284.5581395,2168,50.41860465,12236,284.5581395,0,1070,4343,47,826,1180,107,759,146,420,377,86,126,86,0.039503904,0.057877814,0.039503904,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.093023256,0.046511628,0.139534884,138,395,222,26,27,118,0,122,88,0,8,Benign,Benign
Benign,48,17,11.95833333,0,268.875,2238,46.625,12906,268.875,0,1088,4529,54,978,1197,117,779,142,437,404,89,135,89,0.039103691,0.059314587,0.039103691,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.083333333,0.041666667,0.125,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign
Benign,41,12,12.53658537,0,285.0243902,1982,48.34146341,11649,298.6923077,0,1075,4117,44,805,1100,99,734,138,422,333,8,34,8,0.028880866,0.122743682,0.028880866,3,4,18,1.5,18,0,19,18,23,20,25,0.305084746,0,0.322033898,0.305084746,0.389830508,0.338983051,0.423728814,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign
Benign,45,12,13.62222222,0,309.0888889,2360,52.44444444,13909,309.0888889,0,1212,5130,49,926,1366,111,796,149,470,446,100,143,100,0.042498938,0.060773481,0.042498938,7,8,42,1.166666667,0,0,0,0,4,2,6,0,0,0,0,0.088888889,0.044444444,0.133333333,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign
Benign,42,15,12.83333333,0,285.7619048,2097,49.92857143,12002,285.7619048,0,1055,4180,46,857,1136,104,751,149,379,359,60,99,60,0.028887819,0.047664901,0.028887819,4,5,24,1.333333333,0,0,0,0,4,2,5,0,0,0,0,0.095238095,0.047619048,0.119047619,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,41,14,12.75609756,0,288.6341463,2050,50,11834,288.6341463,0,1049,4132,45,848,1119,103,735,145,366,353,60,98,60,0.02955665,0.048275862,0.02955665,4,5,24,1.333333333,3,0,3,3,7,5,8,0.068181818,0,0.068181818,0.068181818,0.159090909,0.113636364,0.181818182,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,42,12,13.74231723,0,307.9937533,2195,52.27169853,12935,307.9937533,0,1127,4526,46,943,1262,105,772,146,432,457,89,128,89,0.040369358,0.058059301,0.040369358,6,7,40,1.174704461,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,43,14,12.95246889,0,286.7906977,2104,48.93023256,12332,286.7906977,0,1131,4373,47,820,1201,107,748,149,473,343,65,104,65,0.031676413,0.050682261,0.031676413,3,4,18,1.5,0,0,0,0,4,2,6,0,0,0,0,0.093023256,0.046511628,0.139534884,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,47,16,12.53129763,0,280.8163656,2294,48.85656459,13332,280.8163656,0,1113,4660,52,1021,1269,115,790,149,451,439,98,143,98,0.042318035,0.061461023,0.042318035,8,9,48,1.258969028,1,0,1,1,5,3,8,0.034504947,0,0.034504947,0.034504947,0.116003598,0.075254272,0.168254572,138,393,222,26,25,118,0,125,87,0,8,Benign,Benign
Benign,40,13,12.9794545,0,290.9386374,2015,50.375,11637,290.9386374,0,1038,4027,44,789,1122,100,727,139,387,347,57,95,57,0.029084278,0.048473797,0.029084278,3,3,18,1,1,0,1,1,5,3,6,0.024390244,0,0.024390244,0.024390244,0.12195122,0.073170732,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,45,12,12.18373396,0,272.3631143,2159,47.97777778,12257,278.5759124,0,1047,4368,48,848,1177,109,755,152,418,357,77,117,77,0.036201222,0.055007052,0.036201222,5,6,30,1.25,0,0,1,0,5,2,7,0,0,0.022222222,0,0.111111111,0.044444444,0.155555556,138,395,222,26,27,118,0,126,88,0,8,Benign,Benign
Benign,39,12,12.77023605,0,292.0130712,1941,49.76923077,11388,292.0130712,0,1026,4049,43,801,1057,99,723,140,396,329,63,98,63,0.033386328,0.051934287,0.033386328,3,4,18,1.5,0,0,0,0,4,2,6,0,0,0,0,0.102564103,0.051282051,0.153846154,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,41,12,12.98111104,0,294.7978187,2029,49.48780488,12086,294.7978187,0,1129,4345,45,805,1160,103,735,142,451,337,65,102,65,0.032878098,0.051593323,0.032878098,3,4,18,1.5,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,122,88,0,8,Benign,Benign
Benign,42,13,12.54174474,0,267.1837573,1957,46.22135579,11317,282.9485443,0,969,4043,44,785,1122,100,712,138,332,307,57,94,57,0.029685583,0.048868959,0.029685583,3,4,18,1.5,6,0,9,6,13,8,14,0.129448316,0,0.175939492,0.129448316,0.258345543,0.170651342,0.286603737,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign
Benign,43,13,12.74418605,0,289.3567634,2141,49.79069767,12442,289.3567634,0,1115,4515,47,815,1196,106,755,142,425,365,76,117,76,0.036018957,0.055450237,0.036018957,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.093023256,0.046511628,0.139534884,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,43,16,11.28217679,0,259.0639769,1993,46.3626895,11139,259.0639769,0,856,3782,47,960,951,106,721,138,306,376,90,132,90,0.044266922,0.064722097,0.044266922,7,8,42,1.166666667,0,0,0,0,4,2,5,0.001230679,0,0.001230679,0.001230679,0.094139453,0.047685066,0.117366647,138,392,222,26,24,118,0,124,87,0,8,Benign,Benign
Benign,40,12,13.15375007,0,303.6431251,2088,52.2,12145,303.6431251,0,1064,4245,44,897,1143,101,759,140,403,398,80,117,80,0.038295835,0.056007659,0.038295835,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,42,12,13.67858869,0,307.48817,2195,52.26190476,12914,307.48817,0,1150,4615,46,877,1271,105,780,142,439,403,80,120,80,0.036900369,0.055350554,0.036900369,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,125,88,0,8,Benign,Benign
Benign,40,13,13.46209818,0,300.0457092,2043,50.61071178,12114,300.0457092,0,1078,4174,44,864,1160,101,737,143,482,384,65,103,65,0.032477627,0.05165196,0.032477627,4,5,24,1.333333333,0,0,0,0,4,2,5,0,0,0,0,0.099075735,0.049537867,0.123844668,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,40,12,13.09057208,0,293.2969044,1988,49.7030956,11731,293.2969044,0,1077,4177,44,794,1119,100,733,139,410,331,64,100,64,0.033384596,0.051982093,0.033384596,3,4,21,1.395872531,1,0,1,1,5,3,7,0.029750706,0,0.029750706,0.029750706,0.126775635,0.07826317,0.175288099,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,40,13,12.9725596,0,290.9865497,2015,50.375,11639,290.9865497,0,1038,4029,44,789,1122,100,727,139,387,347,57,95,57,0.029081633,0.048469388,0.029081633,3,3,18,1,1,0,1,1,5,3,6,0.024390244,0,0.024390244,0.024390244,0.12195122,0.073170732,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,41,14,13.76762774,0,294.2214208,2055,50.13776809,12063,294.2214208,0,1049,4233,45,836,1209,102,742,142,389,357,53,91,53,0.026271373,0.044867429,0.026271373,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,44,17,11.62166187,0,271.0576502,2113,47.34465462,12103,271.0576502,0,908,4069,48,1139,1033,108,836,143,367,426,92,136,92,0.042731727,0.062854786,0.042731727,12,77,74,1.763090849,1,0,1,1,5,3,6,0.02180655,0,0.02180655,0.02180655,0.109403199,0.065604874,0.138571211,138,392,222,26,24,118,0,123,87,0,8,Benign,Benign
Benign,43,18,11.231846,0,266.5517303,1927,44.81395349,11462,272.9220096,0,894,3933,48,1004,953,106,764,137,382,402,80,120,80,0.040920716,0.061381074,0.040920716,6,8,36,1.5,12,0,13,12,17,14,19,0.218181818,0,0.236363636,0.218181818,0.309090909,0.254545455,0.345454545,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign
Benign,40,12,13.325,0,305.3131911,2082,52.05,12212,305.3131911,0,1073,4287,44,887,1169,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,49,19,12.01022894,0,283.0392703,2448,49.34853377,14034,288.383034,0,1073,4738,53,1312,1225,117,896,157,445,504,119,166,119,0.047217852,0.066062575,0.047217852,15,63,93,1.730264641,0,0,1,0,5,2,6,0.008908713,0,0.027135151,0.008908713,0.107167871,0.048925074,0.128957795,138,392,222,26,24,118,0,124,87,0,8,Benign,Benign
Benign,51,20,11.48709228,0,254.4445754,2297,45.03887581,12980,254.4445754,0,1071,4512,59,1017,1194,122,809,156,446,390,83,131,83,0.036559136,0.057704866,0.036559136,7,8,42,1.166666667,3,0,3,3,7,5,9,0.072418059,0,0.072418059,0.072418059,0.145145331,0.108781695,0.181508968,138,392,222,26,24,118,0,128,87,0,8,Benign,Benign
Benign,39,12,12.45747762,0,275.6346458,1882,48.28152979,10750,282.914505,0,910,3745,42,811,1002,96,720,136,313,309,68,102,68,0.03694045,0.055410675,0.03694045,4,5,24,1.333333333,3,0,4,3,8,5,10,0.091313249,0,0.114612909,0.091313249,0.207811551,0.13791257,0.254410871,138,395,222,26,27,118,0,125,88,0,8,Benign,Benign
Benign,40,13,13.06831212,0,290.2428344,2015,50.375,11609,290.2428344,0,1037,4014,44,789,1125,100,727,139,386,347,57,95,57,0.029096478,0.04849413,0.029096478,3,3,18,1,1,0,1,1,5,3,6,0.024390244,0,0.024390244,0.024390244,0.12195122,0.073170732,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,42,12,13.41790821,0,294.975752,2085,49.64285714,12388,294.975752,0,1120,4519,46,801,1219,104,746,142,412,363,70,110,70,0.034179688,0.053710938,0.034179688,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,126,88,0,8,Benign,Benign
Benign,41,12,13.08966119,0,295.376617,2029,49.48780488,12110,295.376617,0,1132,4355,45,805,1169,103,736,142,451,337,65,102,65,0.032878098,0.051593323,0.032878098,3,4,18,1.5,0,0,0,0,4,2,6,0.01330245,0,0.01330245,0.01330245,0.109565625,0.061434037,0.157697213,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,50,17,11.79101311,0,267.181228,2342,46.29229425,13521,273.8011535,0,1189,4686,55,1019,1272,121,811,148,508,428,93,140,93,0.039021764,0.058904776,0.039021764,5,6,30,1.25,2,0,3,2,7,4,9,0.045080748,0,0.0681268,0.045080748,0.143598498,0.082816597,0.181334347,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign
Benign,46,12,11.75552351,0,257.0057009,1987,43.19565217,11790,302.3144165,0,1080,4166,44,805,1173,99,734,139,421,333,8,34,8,0.028880866,0.122743682,0.028880866,3,4,18,1.5,14,0,20,14,24,16,26,0.233333333,0,0.333333333,0.233333333,0.4,0.266666667,0.433333333,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign
Benign,40,12,13.55895873,0,305.300134,2082,52.05,12212,305.300134,0,1073,4272,44,887,1177,101,768,140,380,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,41,14,13.62000532,0,297.74273,2064,50.34146341,12207,297.74273,0,1094,4223,45,868,1193,102,748,145,421,404,64,103,64,0.031667491,0.050964869,0.031667491,4,5,24,1.333333333,0,0,0,0,4,2,5,0,0,0,0,0.097560976,0.048780488,0.12195122,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,40,12,13.2402824,0,304.0902824,2089,52.22915281,12163,304.0902824,0,1065,4247,44,897,1150,101,758,140,404,398,80,117,80,0.038274489,0.055976439,0.038274489,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,44,12,12.41254184,0,286.7641,2151,48.88636364,12617,286.7641,0,1129,4698,48,791,1188,108,750,143,427,347,74,116,74,0.034938621,0.05476865,0.034938621,4,5,24,1.333333333,1,0,1,1,5,3,7,0.022222222,0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,395,222,26,27,118,0,125,88,0,8,Benign,Benign
Benign,44,18,10.8984584,0,260.0317676,1974,44.48937278,11540,266.0504561,0,896,3964,49,1019,945,108,759,139,385,401,83,124,83,0.04138943,0.062023918,0.04138943,6,8,36,1.5,10,0,11,10,15,12,17,0.193058082,0,0.2112399,0.193058082,0.283967173,0.229421718,0.320330809,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign
Benign,40,12,13.22367665,0,300.5710299,2001,50.025,12022,300.5710299,0,1123,4333,44,795,1157,101,738,138,452,336,63,99,63,0.032357473,0.050847458,0.032357473,3,4,18,1.5,2,0,2,2,6,4,8,0.047619048,0,0.047619048,0.047619048,0.142857143,0.095238095,0.19047619,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,42,12,13.07041387,0,301.2299776,2173,51.73809524,12651,301.2299776,0,1139,4495,46,877,1204,105,770,142,417,396,78,118,78,0.036380597,0.055037313,0.036380597,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign
Benign,43,12,12.44542159,0,281.7584306,2170,50.46511628,12115,281.7584306,0,1064,4258,47,826,1146,107,759,146,417,379,86,126,86,0.039467646,0.05782469,0.039467646,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.093023256,0.046511628,0.139534884,138,395,222,26,27,118,0,122,88,0,8,Benign,Benign
Benign,30,11,12.72962977,0,288.6777774,1456,48.5661374,8661,298.6666662,0,683,2982,32,684,734,78,654,118,232,277,48,75,48,0.034396956,0.053555483,0.034396956,2,3,12,2,5,0,6,5,10,7,12,0.160441925,0,0.188427193,0.160441925,0.300368271,0.216412463,0.356338809,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,40,12,13.02376656,0,298.5700662,2001,50.025,11942,298.5700662,0,1080,4397,44,767,1134,100,739,136,403,331,63,101,63,0.032192131,0.051609607,0.032192131,3,4,18,1.5,2,0,2,2,6,4,8,0.047619048,0,0.047619048,0.047619048,0.142857143,0.095238095,0.19047619,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign
Benign,41,13,13.26999837,0,292.6835026,2068,50.43902439,12000,292.6835026,0,1053,4176,45,855,1164,106,733,142,401,375,60,98,60,0.029282577,0.047828209,0.029282577,4,5,24,1.333333333,1,0,1,1,5,3,6,0.023809524,0,0.023809524,0.023809524,0.119047619,0.071428571,0.142857143,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,40,12,13.09456841,0,298.725,2001,50.025,11949,298.725,0,1080,4401,44,767,1141,100,739,136,403,331,63,101,63,0.032192131,0.051609607,0.032192131,3,4,18,1.5,2,0,2,2,6,4,8,0.047619048,0,0.047619048,0.047619048,0.142857143,0.095238095,0.19047619,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign
Benign,40,12,13.31938163,0,304.2770362,2088,52.2,12171,304.2770362,0,1066,4247,44,897,1155,101,757,140,408,398,80,117,80,0.038295835,0.056007659,0.038295835,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,42,12,12.66666667,0,291.7096963,2090,49.78382103,12251,291.7096963,0,1109,4457,46,808,1163,104,746,139,418,360,73,113,73,0.035921346,0.055359195,0.035921346,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,41,13,14.12358834,0,314.0934129,2123,51.48836894,12952,314.0934129,0,1148,4677,45,917,1281,103,770,139,444,397,69,108,69,0.033142719,0.051959441,0.033142719,5,6,30,1.614708564,0,0,0,0,4,2,6,0.008132573,0,0.008132573,0.008132573,0.104371179,0.056251876,0.152490481,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,42,12,13.02881934,0,292.5307174,2084,49.6303326,12286,292.5307174,0,1107,4481,46,804,1190,104,746,140,410,357,71,111,71,0.034819228,0.054342892,0.034819228,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign
Benign,40,16,10.91343366,0,255.0610369,1738,43.46619288,10203,261.6267045,0,809,3536,44,858,838,99,707,127,320,325,73,110,73,0.041485632,0.062512596,0.041485632,3,4,18,1.5,13,0,14,13,18,15,20,0.255227418,0,0.273846733,0.255227418,0.348323991,0.292466047,0.38556262,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign
Benign,41,12,13.48775896,0,307.591406,2149,52.41463415,12611,307.591406,0,1088,4430,45,930,1225,103,777,143,416,410,87,125,87,0.040686389,0.058305489,0.040686389,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,41,16,10.63641683,0,247.9263784,1788,43.11353095,10283,260.243851,0,813,3527,43,861,853,99,707,128,302,335,85,123,85,0.046658155,0.067451841,0.046658155,5,14,32,1.825969369,5,0,7,5,11,7,13,0.117695628,0,0.159740462,0.117695628,0.244805347,0.16022807,0.287337789,138,392,222,26,24,118,0,125,87,0,8,Benign,Benign
Benign,42,12,13.29508975,0,305.8499258,2194,52.24531227,12845,305.8499258,0,1146,4591,46,877,1232,105,780,142,437,403,79,119,79,0.036467659,0.054932297,0.036467659,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,125,88,0,8,Benign,Benign
Benign,41,17,11.36711048,0,266.901431,1864,45.46341463,10943,273.5989667,0,870,3733,45,941,908,102,740,131,344,374,81,119,81,0.042789223,0.06286318,0.042789223,5,7,30,1.666666667,7,0,8,7,12,9,14,0.145833333,0,0.166666667,0.145833333,0.25,0.1875,0.291666667,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign
Benign,46,12,12.3779957,0,277.3023496,2175,47.70098891,12897,288.6373812,0,1163,4689,48,843,1261,114,754,148,485,370,62,101,62,0.029245373,0.047467735,0.029245373,4,5,24,1.357445707,0,0,2,0,6,2,8,0.01932631,0,0.05797893,0.01932631,0.14234145,0.06150757,0.18452271,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,40,12,13.5,0,306.0297596,2088,52.2,12241,306.0297596,0,1068,4274,44,897,1177,101,760,140,411,399,80,117,80,0.038295835,0.056007659,0.038295835,5,6,30,1.25,1,0,1,1,5,3,7,0.028506019,0,0.028506019,0.028506019,0.125655417,0.077080718,0.174230116,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,52,19,12.02320068,0,281.8437488,2528,48.07925537,14826,293.0330785,0,1132,5018,55,1330,1316,120,944,157,501,513,115,164,115,0.044503308,0.063488439,0.044503308,14,71,88,1.752871133,0,0,2,0,6,2,8,0.00964626,0,0.048231297,0.00964626,0.123564352,0.047312787,0.152043875,138,392,222,26,24,118,0,125,87,0,8,Benign,Benign
Benign,42,13,13.24866301,0,295.6144522,2100,50,12415,295.6144522,0,1145,4450,46,818,1220,105,750,146,458,351,71,109,71,0.03501754,0.053509388,0.03501754,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,40,12,12.90624029,0,293.2546608,1985,49.625,11730,293.2546608,0,1110,4145,44,803,1109,101,729,141,436,333,64,100,64,0.033126294,0.051759834,0.033126294,3,4,18,1.5,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,42,12,12.90183989,0,283.7724744,2106,50.14285714,11918,283.7724744,0,1047,4180,46,816,1170,104,746,145,383,364,79,118,79,0.037476281,0.05597723,0.037476281,5,6,30,1.25,2,0,2,2,6,4,8,0.045454545,0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign
Benign,44,12,12.57135645,0,283.6381777,2133,48.47727273,12480,283.6381777,0,1161,4454,48,828,1208,109,746,151,460,350,73,113,73,0.03494495,0.054092867,0.03494495,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.090909091,0.045454545,0.136363636,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign
Benign,43,13,13.0689714,0,301.182597,2182,50.74418605,12950,301.182597,0,1140,4665,47,869,1234,107,842,144,441,388,70,111,70,0.032634033,0.051748252,0.032634033,5,6,30,1.25,1,0,1,1,5,3,7,0.022727273,0,0.022727273,0.022727273,0.113636364,0.068181818,0.159090909,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign
Benign,40,12,13.31069618,0,302.2804519,2056,51.40255878,12091,302.2804519,0,1076,4279,44,856,1152,100,756,140,410,403,80,117,80,0.039204271,0.057193954,0.039204271,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign
Benign,39,12,13.01354929,0,277.7064016,1878,49.09191252,10830,279.7391404,0,896,3764,42,783,1064,96,712,136,320,325,66,101,66,0.035946199,0.054616953,0.035946199,4,5,24,1.333333333,0,0,1,0,5,2,7,0.019898272,0,0.02653103,0.019898272,0.127054284,0.070159899,0.195813967,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign
Benign,40,13,14.68013564,0,294.1364239,1984,49.62442371,11765,294.1364239,0,1034,4103,44,823,1216,100,712,141,373,344,52,91,52,0.026378225,0.04566353,0.026378225,4,5,24,1.333333333,0,0,0,0,4,2,5,0,0,0,0,0.1,0.05,0.125,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
Benign,40,12,13.16310343,0,303.8809483,2088,52.2,12155,303.8809483,0,1065,4246,44,898,1145,101,760,140,402,398,80,117,80,0.038295835,0.056007659,0.038295835,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign
